time linenum type arrow epoch epochnum step stepnum losslabel loss acclabel acc
112.0s 42 TRAINING --> Epoch: 1/4, Step: 50/2359, Loss: 0.6768017554283142, Accuracy: 0.575
14446.3s 277 TRAINING --> Epoch: 4/4, Step: 1300/2359, Loss: 0.04320192829096833, Accuracy: 0.9871153846153846
14524.0s 278 TRAINING --> Epoch: 4/4, Step: 1350/2359, Loss: 0.04408315803941891, Accuracy: 0.986712962962963
14601.6s 279 TRAINING --> Epoch: 4/4, Step: 1400/2359, Loss: 0.04411858531396969, Accuracy: 0.9866964285714286
14679.3s 280 TRAINING --> Epoch: 4/4, Step: 1450/2359, Loss: 0.04495460250077705, Accuracy: 0.9864655172413793
14757.0s 281 TRAINING --> Epoch: 4/4, Step: 1500/2359, Loss: 0.045860544198658315, Accuracy: 0.986125
14834.4s 282 TRAINING --> Epoch: 4/4, Step: 1550/2359, Loss: 0.04641537451215329, Accuracy: 0.9858870967741935
14912.0s 283 TRAINING --> Epoch: 4/4, Step: 1600/2359, Loss: 0.0467160766053712, Accuracy: 0.98578125
14989.6s 284 TRAINING --> Epoch: 4/4, Step: 1650/2359, Loss: 0.04657215981977061, Accuracy: 0.9858333333333333
15067.4s 285 TRAINING --> Epoch: 4/4, Step: 1700/2359, Loss: 0.04594884186243529, Accuracy: 0.9859558823529412
15144.8s 286 TRAINING --> Epoch: 4/4, Step: 1750/2359, Loss: 0.046036891029349394, Accuracy: 0.9859285714285714
15222.4s 287 TRAINING --> Epoch: 4/4, Step: 1800/2359, Loss: 0.045307082302299226, Accuracy: 0.9860763888888889
15300.2s 288 TRAINING --> Epoch: 4/4, Step: 1850/2359, Loss: 0.04528169701844957, Accuracy: 0.9861148648648649
15377.9s 289 TRAINING --> Epoch: 4/4, Step: 1900/2359, Loss: 0.04502208938528048, Accuracy: 0.9861184210526316
15455.6s 290 TRAINING --> Epoch: 4/4, Step: 1950/2359, Loss: 0.04514028813200406, Accuracy: 0.986025641025641
15533.3s 291 TRAINING --> Epoch: 4/4, Step: 2000/2359, Loss: 0.04498586115500075, Accuracy: 0.9860625
15610.7s 292 TRAINING --> Epoch: 4/4, Step: 2050/2359, Loss: 0.04473054380420164, Accuracy: 0.9860365853658537
15688.3s 293 TRAINING --> Epoch: 4/4, Step: 2100/2359, Loss: 0.04451448364324668, Accuracy: 0.9860416666666667
15766.1s 294 TRAINING --> Epoch: 4/4, Step: 2150/2359, Loss: 0.04483635496881487, Accuracy: 0.985843023255814
15843.8s 295 TRAINING --> Epoch: 4/4, Step: 2200/2359, Loss: 0.0451158007107601, Accuracy: 0.9858238636363637
15921.6s 296 TRAINING --> Epoch: 4/4, Step: 2250/2359, Loss: 0.04546942698326893, Accuracy: 0.9856944444444444
15999.3s 297 TRAINING --> Epoch: 4/4, Step: 2300/2359, Loss: 0.04605575740471503, Accuracy: 0.9855434782608695
16077.0s 298 TRAINING --> Epoch: 4/4, Step: 2350/2359, Loss: 0.046533120196000574, Accuracy: 0.9854255319148936
16116.0s 300 VALIDATION --> Epoch: 4/4, Step: 50/910, Loss: 0.21613976487889885, Accuracy: 0.93375
16141.6s 301 VALIDATION --> Epoch: 4/4, Step: 100/910, Loss: 0.22845516291912646, Accuracy: 0.928125
16167.3s 302 VALIDATION --> Epoch: 4/4, Step: 150/910, Loss: 0.2305417128931731, Accuracy: 0.9270833333333334
16193.1s 303 VALIDATION --> Epoch: 4/4, Step: 200/910, Loss: 0.2199641141167376, Accuracy: 0.9284375
16218.7s 304 VALIDATION --> Epoch: 4/4, Step: 250/910, Loss: 0.22410485837981106, Accuracy: 0.9285
16244.3s 305 VALIDATION --> Epoch: 4/4, Step: 300/910, Loss: 0.22672116253757849, Accuracy: 0.9272916666666666
16269.8s 306 VALIDATION --> Epoch: 4/4, Step: 350/910, Loss: 0.2200239689920896, Accuracy: 0.9291071428571429
16295.3s 307 VALIDATION --> Epoch: 4/4, Step: 400/910, Loss: 0.21479558164486662, Accuracy: 0.92953125
16320.7s 308 VALIDATION --> Epoch: 4/4, Step: 450/910, Loss: 0.21287606492535108, Accuracy: 0.9302777777777778
16346.1s 309 VALIDATION --> Epoch: 4/4, Step: 500/910, Loss: 0.2103572090929374, Accuracy: 0.930625
16371.6s 310 VALIDATION --> Epoch: 4/4, Step: 550/910, Loss: 0.2082466466208412, Accuracy: 0.9317045454545455
16396.9s 311 VALIDATION --> Epoch: 4/4, Step: 600/910, Loss: 0.20638522696293268, Accuracy: 0.9322916666666666
16422.4s 312 VALIDATION --> Epoch: 4/4, Step: 650/910, Loss: 0.20558146939039804, Accuracy: 0.9329807692307692
16447.8s 313 VALIDATION --> Epoch: 4/4, Step: 700/910, Loss: 0.2033891668902444, Accuracy: 0.9334821428571428
16473.2s 314 VALIDATION --> Epoch: 4/4, Step: 750/910, Loss: 0.2040432686135173, Accuracy: 0.9335833333333333
16498.5s 315 VALIDATION --> Epoch: 4/4, Step: 800/910, Loss: 0.20538578282546952, Accuracy: 0.933046875
16524.0s 316 VALIDATION --> Epoch: 4/4, Step: 850/910, Loss: 0.20572971777606974, Accuracy: 0.9331617647058823
16549.8s 317 VALIDATION --> Epoch: 4/4, Step: 900/910, Loss: 0.20722613925993857, Accuracy: 0.9328472222222223
